box_id,region_type,control_index,image_filename,church_id,style_id,style_name,style_index,component_label_id,left,top,right,bottom,max_official_overlap
Q1148899_wd0.jpg__box005,random,7,Q1148899_wd0.jpg,Q1148899,Q46261,Romanesque,0,20,0.28304165117870494,0.22322793002672084,0.3537715561740079,0.28087166030958877,0.0
Q11745833_wd0.jpg__box000,official,-1,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.40975835985935,0.50865738564337,0.5999974146743,0.54509361734243,1.0
Q11745833_wd0.jpg__box000,random,0,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.35862917739455163,0.8998283073619184,0.5488682322095016,0.9362645390609784,0.0
Q11745833_wd0.jpg__box000,random,1,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.36811319580553353,0.8789550437555111,0.5583522506204835,0.9153912754545711,0.0
Q11745833_wd0.jpg__box000,random,2,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.007535081053063373,0.13611159559763925,0.1977741358680134,0.1725478272966992,0.0
Q11745833_wd0.jpg__box000,random,3,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.0724609992189027,0.8196609359048377,0.2627000540338527,0.8560971676038976,0.0
Q11745833_wd0.jpg__box000,random,4,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.6623914201930996,0.5664594248167534,0.8526304750080496,0.6028956565158133,0.0
Q11745833_wd0.jpg__box000,random,5,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.6937009750733695,0.36921827784778644,0.8839400298883195,0.4056545095468464,0.0
Q11745833_wd0.jpg__box000,random,6,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.4165317883593595,0.05356466648301362,0.6067708431743095,0.09000089818207357,0.0
Q11745833_wd0.jpg__box000,random,7,Q11745833_wd0.jpg,Q11745833,Q840829,Baroque,3,37,0.18944760052371223,0.18626960834004877,0.37968665533866225,0.22270584003910873,0.0
Q11745846_wd0.jpg__box000,official,-1,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.71462864001149,0.41448492529156,0.7719442526800979,0.5526409232474501,1.0
Q11745846_wd0.jpg__box000,random,0,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.8023958491860436,0.592720382990317,0.8597114618546515,0.7308763809462071,0.0
Q11745846_wd0.jpg__box000,random,1,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.7927097810747601,0.4995778444753098,0.850025393743368,0.6377338424311998,0.0
Q11745846_wd0.jpg__box000,random,2,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.6164582351858083,0.05668738484375429,0.6737738478544163,0.19484338279964436,0.0
Q11745846_wd0.jpg__box000,random,3,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.3764433460372316,0.29792097218577507,0.4337589587058396,0.43607697014166513,0.0
Q11745846_wd0.jpg__box000,random,4,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.02277114142388126,0.5762015900676927,0.08008675409248922,0.7143575880235827,0.0
Q11745846_wd0.jpg__box000,random,5,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.14662637616127266,0.48081844269102414,0.20394198882988063,0.6189744406469142,0.0
Q11745846_wd0.jpg__box000,random,6,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.10630199769711982,0.17527172028519147,0.16361761036572778,0.3134277182410815,0.0
Q11745846_wd0.jpg__box000,random,7,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,83,0.07781439648572629,0.8028067239640914,0.13513000915433426,0.9409627219199814,0.0
Q11745846_wd0.jpg__box001,official,-1,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.56585194329726,0.62253160456631,0.6634104329459529,0.89884360047809,1.0
Q11745846_wd0.jpg__box001,random,0,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.07955095950641052,0.11001849165761116,0.17710944915510346,0.38633048756939115,0.0
Q11745846_wd0.jpg__box001,random,1,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.13962653009137083,0.46061730926103844,0.23718501974006378,0.7369293051728185,0.0
Q11745846_wd0.jpg__box001,random,2,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.39079517093399635,0.27921819049973096,0.4883536605826893,0.555530186411511,0.0
Q11745846_wd0.jpg__box001,random,3,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.2815165522496399,0.59272599958043,0.37907504189833285,0.8690379954922101,0.0
Q11745846_wd0.jpg__box001,random,4,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.44132204728769103,0.34082499869352034,0.538880536936384,0.6171369946053004,0.0
Q11745846_wd0.jpg__box001,random,5,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.34020258711541895,0.2843463970299829,0.4377610767641119,0.5606583929417629,0.0
Q11745846_wd0.jpg__box001,random,6,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.06630362526727601,0.45818263449304625,0.16386211491596897,0.7344946304048263,0.0
Q11745846_wd0.jpg__box001,random,7,Q11745846_wd0.jpg,Q11745846,Q46261,Romanesque,0,82,0.399197330377477,0.6564963521354645,0.49675582002616997,0.9328083480472446,0.0
Q11947200_wd0.jpg__box000,official,-1,Q11947200_wd0.jpg,Q11947200,Q46261,Romanesque,0,83,0.46585449140734,0.26260874707812,0.53902335864386,0.38430106656418,1.0
