scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
social_copresence_message_gated,generative_agents_official_planner,0.58,0.19,0.23,0.34,0.8,0.0,0.39,0.35,0.2,confirms but never goes to the agreed cafe or meets Ben,"Sending the confirmation message is reasonable, but the subsequent wandering through unrelated locations and ending at the library makes the overall behavior inconsistent with the stated plan to meet Ben at the quiet cafe."
social_copresence_message_gated,agentsociety_official_plan_blocks,0.68,0.33,0.74,0.58,0.5,0.18,0.35,0.35,0.5,shows up before confirmation and just waits,"Messaging Ben fits the goal, but traveling to the cafe before getting a reply and then repeatedly waiting and re-sending the same confirmation makes the full behavior look socially implausible."
social_copresence_open_meet,gatsim_official_planner,0.9,0.78,0.62,0.88,1.0,0.0,0.12,1.0,0.0,validator-like rationale wording,"The behavior is a believable lunch-break park meetup with timely waiting and a brief meeting, but the stated reasons sound like system-internal plan execution rather than ordinary human motives."
social_copresence_open_meet,sotopia_official_llm_agent,0.76,0.34,0.41,0.79,0.75,0.01,0.42,0.2,0.25,stops without actually meeting Casey,"Walking to the park is ordinary and superficially reasonable, but ending after a one-minute dwell does not credibly achieve the intended real meetup."
social_copresence_open_meet,generative_agents_official_planner,0.72,0.58,0.34,0.76,0.6,0.12,0.14,0.2,0.4,meeting intent is only implied,"Going from the office to the park and waiting there is broadly plausible, but the trace never shows any concrete interaction or meeting-specific action despite the stated goal of actually catching up with Casey."
social_copresence_open_meet,agentsociety_official_plan_blocks,0.83,0.61,0.76,0.86,0.375,0.455,0.22,0.2,0.625,meeting claim before confirmation,"Walking to the park and waiting there is ordinary behavior, but claiming the meetup occurred at 12:43-12:48 and then continuing to look and wait makes the full trace less believable."
social_copresence_two_party,gatsim_official_planner,0.95,0.93,0.78,0.9,1.0,0.0,0.02,1.0,0.0,overly mechanical reasons,"The sequence cleanly fits two short in-window meetings and a cafe stop, but the stated reasons sound system-driven rather than like natural human planning."
social_copresence_two_party,sotopia_official_llm_agent,0.38,0.14,0.1,0.22,1.0,0.0,0.24,0.4,0.0,aimless backtracking and skipped meeting,"The trace wanders office-transit-office-transit, never goes to the park for Casey, reaches Ben's cafe only briefly, and stops early without a believable meeting sequence."
social_copresence_two_party,generative_agents_official_planner,0.42,0.18,0.12,0.46,0.75,0.0,0.24,0.2,0.25,missed Casey meeting and early drift to cafe,"Going straight to the cafe and lingering there could happen, but it contradicts the stated two-meeting plan and never attempts the earlier park meetup with Casey."
social_copresence_two_party,agentsociety_official_plan_blocks,0.82,0.58,0.72,0.8,0.556,0.264,0.24,0.2,0.444,unnecessary waiting at the park delays the second meeting,"The trip sequence and both meetings are feasible, but lingering at the park long after meeting Casey makes the overall behavior look oddly passive and less believable as a purposeful schedule."
social_copresence_with_errand,gatsim_official_planner,0.7,0.33,0.42,0.48,0.909,0.0,0.37,0.6,0.091,unnecessary backtracking and overspending,"Buying medicine and meeting Casey at the market are individually plausible, but the extra pharmacy-market loop, generic reasons, and ending with a negative budget make the full behavior hard to believe."
social_copresence_with_errand,sotopia_official_llm_agent,0.62,0.24,0.18,0.41,0.625,0.0,0.38,0.2,0.375,failed meeting despite claiming it remained feasible,"Going to the market first is reasonable, but the trace double-counts pharmacy buys at the market, sends a contradictory message, and then ends at the pharmacy without actually meeting Casey in the required window."
social_copresence_with_errand,generative_agents_official_planner,0.58,0.24,0.18,0.43,0.417,0.163,0.34,0.55,0.583,errand abandoned after meeting,"Meeting Casey at the market is plausible, but the plan never attempts the required pharmacy purchase and instead drifts in repetitive waiting with generic reasons."
social_copresence_with_errand,agentsociety_official_plan_blocks,0.93,0.89,0.98,0.94,1.0,0.0,0.04,1.0,0.0,slightly mechanical routing,"Aria reasonably goes to the market to meet Casey within the window and then completes the pharmacy errand, though the sequence reads a bit scripted rather than naturally detailed."
