scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
conflicting_social_obligation,api_llm_reactive_replanner,0.97,0.98,0.98,0.96,1.0,0.0,0.0,1.0,0.0,none,"Aria reasonably finishes the work block first, then sends a polite, specific decline that avoids an infeasible commitment and fits the social/work tradeoff."
detour_commute_midroute_block,utility_planner,0.62,0.28,0.7,0.35,0.0,0.62,0.34,0.35,1.0,ignores mid-route alert,"Going straight to the office is superficially plausible, but the trace fails to show any response to the announced disruption and feels too abbreviated for a route-choice commute."
detour_commute_midroute_block,api_llm_direct_actor,0.14,0.06,0.12,0.08,0.5,0.0,0.08,0.35,0.5,impossible teleportation,"The trace claims a move from home to office in 26 minutes despite the described blocked commute and gives no believable intermediary routing, so the whole sequence reads as physically implausible rather than ordinary city behavior."
detour_commute_midroute_block,api_llm_plan_then_act,0.78,0.69,0.88,0.67,0.75,0.03,0.09,0.85,0.25,budget inconsistency,"The detour commute and replanning are plausible, but the trace’s negative budget and somewhat arbitrary waypoint sequence make the full behavior feel less grounded."
detour_commute_midroute_block,api_llm_reactive_replanner,0.93,0.88,0.95,0.9,1.0,0.0,0.05,1.0,0.0,route description inconsistency,"The commute and replanning are broadly realistic, but the trace slightly muddles the stated park-library-cafe detour versus the actually listed park-market-plaza-cafe route."
lunch_meeting_time_pressure,utility_planner,0.73,0.41,0.74,0.52,1.0,0.0,0.32,1.0,0.0,premature finish / no meeting partner present,"The move-and-wait pattern is reasonable for a lunch meeting, but the trace stops at arrival without ever showing Ben joining or any actual co-presence, so the full behavior feels incomplete and somewhat implausible."
lunch_meeting_time_pressure,api_llm_direct_actor,0.79,0.46,0.88,0.62,1.0,0.0,0.33,1.0,0.0,goal drift / unproductive waiting,"The route choice and quiet-meeting intent are reasonable, but the trace mostly turns into repeated waiting and misses the stated lunch-time objective, making the full sequence feel less believable."
lunch_meeting_time_pressure,api_llm_plan_then_act,0.95,0.93,0.98,0.96,1.0,0.0,0.02,1.0,0.0,none,"The agent makes a sensible punctual lunch plan at the quieter cafe, waits appropriately, and completes the meeting within the window without any obvious feasibility problems."
lunch_meeting_time_pressure,api_llm_reactive_replanner,0.93,0.78,0.96,0.88,1.0,0.0,0.15,1.0,0.0,premature finish,"The route choice and quiet-cafe meeting rationale are sensible, but the trace ends early without showing Ben’s arrival, so the full sequence feels slightly incomplete."
meeting_wait_trap,utility_planner,0.62,0.28,0.41,0.58,1.0,0.0,0.34,0.8,0.0,waiting without coordinating,"Going to a cafe and waiting is superficially reasonable, but the trace never messages Ben or actually achieves the meeting window, so it reads like a trapped coordination attempt rather than believable urban behavior."
meeting_wait_trap,api_llm_direct_actor,0.78,0.12,0.93,0.22,1.0,0.0,0.66,0.55,0.0,repetitive non-movement,"The individual messages and reasons are reasonable for coordinating lunch, but the trace loops on asking Ben to choose and never actually travels, so it fails as believable city behavior."
meeting_wait_trap,api_llm_plan_then_act,0.78,0.28,0.84,0.55,1.0,0.0,0.5,0.55,0.0,premature finish,"The steps sound like a reasonable lunch coordination attempt, but the trace ends far too early and never reaches the meeting window, so the full behavior looks incomplete and opportunistic rather than successful."
meeting_wait_trap,api_llm_reactive_replanner,0.82,0.42,0.86,0.74,1.0,0.0,0.4,0.55,0.0,repetitive message loop,"The initial coordination and move to a likely meeting spot are reasonable, but the trace devolves into repeated confirmation messages without any resolution or actual co-presence during the window."
memory_dependent_place_choice,utility_planner,0.9,0.72,0.92,0.83,1.0,0.0,0.18,1.0,0.0,premature finish before meeting,"The choice of a quiet café and waiting there fits the stated memory and intent well, but the trace ends at 10:30 without actually showing the intended meeting with Ben."
memory_dependent_place_choice,api_llm_direct_actor,0.95,0.82,0.98,0.9,1.0,0.0,0.13,1.0,0.0,over-repetitive dwelling,"The agent consistently chooses the memory-matched quiet cafe and the reasons match the stated preferences, but the trace is a bit repetitive and never actually progresses to meeting Ben within the window."
memory_dependent_place_choice,api_llm_plan_then_act,0.97,0.0,0.96,0.95,1.0,0.0,0.97,1.0,0.0,typo in required field,"The actions and reasons are highly plausible for a freelancer choosing a quiet cafe and meeting Ben there, but the trace is undermined by a schema-level issue in the returned field name."
memory_dependent_place_choice,api_llm_reactive_replanner,0.97,0.93,0.98,0.96,1.0,0.0,0.04,1.0,0.0,none,"The agent picks the memory-matched quiet cafe, dwells there to work, and ends in a way that fits a normal morning routine and the stated private goal."
school_pickup_social_detour,utility_planner,0.72,0.28,0.66,0.34,0.0,0.72,0.44,0.8,1.0,skips social detour context,"Going straight to school before the deadline is plausible for a caregiver, but the trace ignores the plaza/Ben event and ends the episode unrealistically early with no sign of any pickup-related handling."
school_pickup_social_detour,api_llm_direct_actor,0.9,0.55,0.95,0.72,0.5,0.4,0.35,0.8,0.5,premature finish,"The actions and reasons are locally sensible and match the caregiver priority, but the trace ends suspiciously early right after arrival, making the full behavior feel incomplete rather than fully lived-in."
school_pickup_social_detour,api_llm_plan_then_act,0.96,0.93,0.99,0.95,0.0,0.96,0.03,0.8,1.0,none,"The agent takes a straightforward, realistic route to protect an important pickup deadline and then ends once the goal is met, which fits the caregiver scenario well."
school_pickup_social_detour,api_llm_reactive_replanner,0.96,0.95,0.99,0.97,0.0,0.96,0.01,0.8,1.0,none,"Aria’s choice to go straight to school and end immediately is a very normal caregiver response, and the stated reasons match the actions and deadline perfectly."
unexpected_friend_encounter,utility_planner,0.46,0.18,0.72,0.33,1.0,0.0,0.28,0.75,0.0,missed required errands and social opportunity,"The move to the pharmacy is locally reasonable, but the trace ends immediately without showing groceries, any interaction with Casey, or a believable completion of the outing."
unexpected_friend_encounter,api_llm_direct_actor,0.78,0.12,0.93,0.22,0.75,0.03,0.66,0.45,0.25,repeated looping social interaction,"A brief chat with an unexpected friend at the market is plausible, but the trace keeps repeating the same interaction and never completes the errands, so the full behavior feels unrealistic."
unexpected_friend_encounter,api_llm_plan_then_act,0.78,0.49,0.74,0.58,1.0,0.0,0.29,1.0,0.0,missing grocery completion,"The sequence sounds like a reasonable brief social detour followed by a pharmacy stop, but it never clearly completes groceries and ends early with incomplete errand behavior."
unexpected_friend_encounter,api_llm_reactive_replanner,0.78,0.84,0.9,0.8,1.0,0.0,0.0,1.0,0.0,assumed groceries already done,"The sequence reads like a reasonable short errand run with a brief opportunistic chat, though it implicitly treats groceries as already completed without showing that step."
