scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
budget_errand_chain,generative_agents_official_planner,0.55,0.22,0.18,0.52,0.833,0.0,0.33,0.7,0.167,abandons medicine errand,"Getting a cheap dinner and going home is ordinary, but the sequence never buys the needed medicine and the stated reasons do not explain that omission."
budget_errand_chain,agentsociety_official_plan_blocks,0.92,0.9,0.96,0.94,1.0,0.0,0.02,1.0,0.0,dinner duration unrealistically short,"The sequence is coherent and budget-aware, but a five-minute dine-in meal is slightly too compressed to feel fully realistic."
closed_poi_replacement,gatsim_official_planner,0.93,0.89,0.68,0.94,1.0,0.0,0.04,1.0,0.0,planner-style reasons instead of human rationale,"The behavior is a sensible response to needing a quiet workspace, but the stated reasons are formulaic planner references rather than natural motivations tied to the closure scenario."
closed_poi_replacement,sotopia_official_llm_agent,0.88,0.8,0.42,0.86,0.8,0.08,0.08,0.25,0.2,generic reasons and odd enter-after-dwell sequencing,"Switching from the closed library to a bookstore for a 60-minute session is reasonable, but the trace uses uninformative reasons and includes an unnatural enter action after already dwelling there."
closed_poi_replacement,generative_agents_official_planner,0.9,0.82,0.42,0.88,0.5,0.4,0.08,0.25,0.5,generic rationale metadata,"Going straight to coworking for a long work session is reasonable urban behavior, but the stated reasons do not explain the actions or engage the library-closure context."
closed_poi_replacement,agentsociety_official_plan_blocks,0.84,0.72,0.76,0.9,0.0,0.84,0.12,0.25,1.0,redundant post-goal dwelling,"Going straight to a known quiet cafe and working there is sensible, but the trace becomes less believable because it keeps restating the start of the focus session and extends past the episode end."
commute_disruption,gatsim_official_planner,0.55,0.18,0.22,0.35,1.0,0.0,0.37,1.0,0.0,ignored disruption and blocked route,"Getting to work is ordinary, but after the 08:15 delay the trace unrealistically continues through the blocked hub-to-office connection without any replanning."
commute_disruption,sotopia_official_llm_agent,0.52,0.18,0.22,0.35,1.0,0.0,0.34,0.5,0.0,uses blocked route after delay,"Starting via the hub is normal, but after the 08:15 disruption Aria still traverses the blocked hub-to-office link with no visible replanning, which makes the full trace hard to believe."
commute_disruption,generative_agents_official_planner,0.7,0.42,0.18,0.72,0.5,0.2,0.28,0.25,0.5,generic unexplained teleport-like commute,"Reaching the office before the disruption is plausible, but the trace gives no route choice or replanning behavior and the stated reasons do not explain the actions."
commute_disruption,agentsociety_official_plan_blocks,0.66,0.43,0.72,0.7,0.8,0.0,0.23,0.25,0.2,fails to replan around known alternate route and misses deadline,"Waiting out the disruption at the hub is superficially reasonable, but given the stated goal and known park-route alternative, the full commute looks overly passive and arrives late."
conflicting_social_obligation,gatsim_official_planner,0.62,0.28,0.7,0.56,1.0,0.0,0.34,0.75,0.0,ignores invitation entirely,"Completing a paid coworking work block is reasonable, but ending early without replying to Ben or addressing the social conflict makes the overall behavior incomplete and less believable."
conflicting_social_obligation,sotopia_official_llm_agent,0.88,0.76,0.84,0.91,0.5,0.38,0.12,0.65,0.5,premature termination after work block,"The reply and focused work block are sensible, but stopping at 17:47 without any follow-up makes the overall behavior feel slightly incomplete."
conflicting_social_obligation,generative_agents_official_planner,0.87,0.81,0.76,0.9,0.8,0.07,0.06,1.0,0.2,late response to invitation,"Working through the deadline and politely declining is sensible, but waiting until after the 18:00 meet time to reply makes the full behavior somewhat less believable."
conflicting_social_obligation,agentsociety_official_plan_blocks,0.52,0.18,0.22,0.4,0.2,0.32,0.34,0.4,0.8,ignores the invitation and drifts,"Working at the coworking space is initially reasonable, but the plan never responds to Ben and then wanders to the library and home without supporting the stated social or work goals."
lunch_meeting_time_pressure,gatsim_official_planner,0.73,0.66,0.22,0.8,1.0,0.0,0.07,1.0,0.0,meta reasons instead of human motives,"The lunch trip itself is fairly normal and timely, but the stated reasons are planner-internal labels rather than scenario-grounded decision-making about punctuality, quietness, or congestion."
lunch_meeting_time_pressure,sotopia_official_llm_agent,0.72,0.31,0.38,0.68,1.0,0.0,0.41,0.55,0.0,prematurely ends before arranging or meeting lunch,"Going quickly to the closer cafe and messaging Ben is reasonable, but stopping at 12:08 without waiting, confirming, or meeting anyone makes the overall behavior hard to believe as a lunch-meeting plan."
lunch_meeting_time_pressure,generative_agents_official_planner,0.72,0.34,0.18,0.58,0.714,0.006,0.38,0.35,0.286,passive waiting without coordination,"Going to the quieter cafe is reasonable, but spending most of the lunch window waiting there with only a late minimal message and no clear coordination with Ben makes the full trace hard to believe as an effective time-pressured lunch meeting plan."
lunch_meeting_time_pressure,agentsociety_official_plan_blocks,0.74,0.41,0.67,0.72,0.143,0.597,0.33,0.35,0.857,passive waiting without coordination,"Going to the quieter cafe early is reasonable, but the trace becomes less believable because Aria mostly waits for over an hour with no messaging or adjustment and only meets Ben exactly at the deadline."
memory_dependent_place_choice,gatsim_official_planner,0.8,0.68,0.52,0.83,1.0,0.0,0.12,1.0,0.0,meta-planner reasons instead of human motives,"Choosing the quiet cafe and meeting Ben there is sensible, but the stated reasons are benchmark-internal and the sequence barely reflects the intended work activity before leaving quickly."
memory_dependent_place_choice,sotopia_official_llm_agent,0.96,0.88,0.72,0.94,0.5,0.46,0.08,0.25,0.5,premature stop before meetup,"Choosing the quiet cafe and notifying Ben fits the memory and scenario well, but ending exactly at 10:30 without any actual meeting behavior makes the full trace less believable."
memory_dependent_place_choice,generative_agents_official_planner,0.87,0.74,0.58,0.89,0.857,0.013,0.13,0.65,0.143,missing actual meetup,"Choosing and staying at the quiet cafe fits the memory and city context, but the trace never shows Ben arriving and the generic reasons weaken action-explanation alignment."
memory_dependent_place_choice,agentsociety_official_plan_blocks,0.88,0.62,0.9,0.84,0.286,0.594,0.26,0.65,0.714,missing explicit meetup with Ben,"Choosing and staying at the quiet cafe fits the memory and work goal, but the trace becomes repetitive and never actually shows coordination or co-presence with Ben."
unexpected_friend_encounter,gatsim_official_planner,0.72,0.38,0.31,0.67,1.0,0.0,0.34,0.75,0.0,ignores unexpected social opportunity,"The errands and timing are ordinary, but the trace never acknowledges Casey's visible appearance and its stated reasons sound planner-internal rather than like a person's motivations."
unexpected_friend_encounter,sotopia_official_llm_agent,0.56,0.24,0.31,0.42,0.5,0.06,0.32,0.45,0.5,repeated failed pharmacy actions and missed encounter,"The errands are superficially sensible, but the sequence unrealistically repeats pharmacy purchases while staying at the market and never actually uses the observed chance for a brief in-person interaction with Casey."
unexpected_friend_encounter,generative_agents_official_planner,0.74,0.62,0.46,0.78,0.8,0.0,0.12,0.75,0.2,social encounter timing mismatch,"The errands and brief chat look broadly normal, but the interaction happens before Casey is observed and the generic reasons do not explain the sequence well."
unexpected_friend_encounter,agentsociety_official_plan_blocks,0.44,0.2,0.3,0.42,0.8,0.0,0.24,0.75,0.2,missed social encounter and redundant pharmacy actions,"The errands themselves are ordinary, but the trace ignores the expected brief encounter opportunity and then oddly re-enters and re-buys medicine, which makes the full behavior hard to believe."
