scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
social_copresence_message_gated,gatsim_official_planner,0.2,0.08,0.05,0.1,0.4,0.0,0.12,0.15,0.6,missed confirmation and repetitive filler,"The trace goes to the cafe and waits there, but it never clearly sends the required confirmation to Ben and then repeats identical interactions instead of showing a believable meeting sequence."
social_copresence_message_gated,sotopia_official_llm_agent,0.86,0.74,0.91,0.62,0.9,0.0,0.12,0.35,0.1,unnecessary wandering before meeting,"The trace starts with a sensible confirm-and-meet pattern, but the detour through unrelated locations and repeated dwell actions make the full behavior feel a bit less natural than the stated plan."
social_copresence_message_gated,generative_agents_official_planner,0.82,0.46,0.88,0.63,1.0,0.0,0.36,0.55,0.0,sequence drift and idle wandering,"The opening message and the final arrival at the quiet cafe are plausible for a confirm-then-meet plan, but the middle sequence wanders through unrelated locations and the episode ends without any shown co-presence with Ben."
social_copresence_message_gated,agentsociety_official_plan_blocks,0.96,0.93,0.99,0.95,1.0,0.0,0.03,1.0,0.0,none,"The trace cleanly follows the stated intent: Ben is explicitly confirmed first, then Aria travels to the agreed cafe and meets within the target window without any feasibility problems."
social_copresence_open_meet,api_llm_react_tool_policy,0.98,0.94,0.99,0.93,1.0,0.0,0.04,1.0,0.0,none,"The trace reads like a normal, coherent lunch meetup plan: Aria travels to the park, waits for the window, then interacts with Casey in place, with no feasibility problems or mismatch between intent and actions."
social_copresence_open_meet,api_llm_plan_and_execute,0.96,0.9,0.98,0.92,1.0,0.0,0.06,1.0,0.0,slight over-explanation of co-presence,"The trace reads like a normal coordinated lunch meetup in a park, with timely travel, waiting, and direct interaction that fits the stated goal and constraints."
social_copresence_open_meet,gatsim_official_planner,0.78,0.64,0.55,0.72,1.0,0.0,0.14,1.0,0.0,planner-scripted rationale,"The sequence resembles a reasonable lunch meetup trip, but the repeated GATSim-style reasons feel scripted and only loosely connected to the stated intention to actually meet Casey."
social_copresence_open_meet,sotopia_official_llm_agent,0.78,0.66,0.82,0.7,0.8,0.0,0.12,0.7,0.2,generic physical-action boilerplate,"The sequence looks like a reasonable lunch meetup trip to the park and the timing supports co-presence, but the trace is thin and mechanically generic, with no real conversational or situational detail beyond arriving and interacting."
social_copresence_open_meet,generative_agents_official_planner,0.86,0.61,0.55,0.82,0.75,0.11,0.25,0.2,0.25,generic adapter reasons,"The sequence looks like a reasonable park meetup and the timing supports co-presence, but the repeated placeholder reasons and mechanical sequencing weaken the full trace believability."
social_copresence_open_meet,agentsociety_official_plan_blocks,0.97,0.93,0.98,0.95,1.0,0.0,0.04,1.0,0.0,none,"The trace reads like a normal lunch meetup trip with coherent timing and an actual park co-presence outcome, and nothing in the sequence suggests an implausible city behavior."
social_copresence_two_party,api_llm_react_tool_policy,0.9,0.76,0.95,0.84,1.0,0.0,0.14,1.0,0.0,slightly scripted sequencing,"The actions and reasons are locally sensible for a two-meeting day, though the trace feels somewhat mechanically optimized and the cafe service step is a bit artificial."
social_copresence_two_party,api_llm_plan_and_execute,0.82,0.54,0.77,0.71,1.0,0.0,0.28,1.0,0.0,time/window mismatch around Ben meeting,"The plan sounds reasonable at a glance, but the Ben interaction is internally inconsistent because the stated timing does not match the actual window, and the sequence looks slightly over-scripted with a paid cafe service in the middle."
social_copresence_two_party,gatsim_official_planner,0.94,0.43,0.88,0.62,1.0,0.0,0.51,1.0,0.0,scripted planner wording,"The sequence is locally coherent for meeting Casey then Ben on time, but the repeated generic GATSim planner phrasing makes the full trace feel scripted rather than like ordinary city behavior."
social_copresence_two_party,sotopia_official_llm_agent,0.76,0.32,0.88,0.55,0.833,0.0,0.44,0.8,0.167,repetitive detour and duplicated park/cafe actions,"The plan to meet Casey at the park and then Ben at the cafe is sensible on its face, but the trace wastes time with unnecessary wandering and repeated enter/interact steps, making the full behavior look less believable."
social_copresence_two_party,generative_agents_official_planner,0.86,0.58,0.96,0.63,1.0,0.0,0.28,1.0,0.0,adapter-like stop after second meeting,"The plan sequence is locally coherent and matches the stated goal, but it reads like a mechanically truncated adapter trace that ends immediately after reaching Ben rather than a fuller urban episode."
social_copresence_two_party,agentsociety_official_plan_blocks,0.08,0.01,0.2,0.02,1.0,0.0,0.07,0.4,0.0,immediate no-op instead of meeting sequence,"The trace ends instantly with a generic exhaustion message, so it does not resemble a believable attempt to coordinate either meeting or manage the stated timing constraints."
social_copresence_with_errand,api_llm_react_tool_policy,0.34,0.18,0.55,0.22,0.857,0.0,0.16,0.6,0.143,budget violation and awkward sequencing,"The trace sounds locally like a person juggling an errand and a meeting, but it spends the meeting-window in the wrong order, then ends with an impossible negative budget and a forced abandonment rationale."
social_copresence_with_errand,api_llm_plan_and_execute,0.61,0.18,0.74,0.42,0.875,0.0,0.43,0.6,0.125,budget violation and contrived co-presence,"The shopping-then-meeting story is locally sensible, but the trace invents a service action and ends with a negative budget, which makes the full behavior feel forced and implausible."
social_copresence_with_errand,gatsim_official_planner,0.66,0.18,0.38,0.22,0.9,0.0,0.48,0.25,0.1,budget violation and dropped meeting,"The trace sounds like a plausible errand pattern at first, but it never actually completes the required market meeting and ends with an impossible negative budget, which makes the full behavior hard to believe as valid city activity."
social_copresence_with_errand,sotopia_official_llm_agent,0.77,0.52,0.18,0.56,1.0,0.0,0.25,0.75,0.0,missing stated intent and weak sequencing,"The sequence looks like a plausible city walk-and-shop, but it never clearly reflects the promised pharmacy errand or a real Casey meeting, and the actions read more like generic movement than goal-directed behavior."
social_copresence_with_errand,generative_agents_official_planner,0.78,0.42,0.7,0.81,1.0,0.0,0.36,1.0,0.0,meeting dropped after errand,"The route and timing make sense for a city errand and a brief meetup, but the trace ends at the pharmacy without preserving the required market co-presence outcome."
social_copresence_with_errand,agentsociety_official_plan_blocks,0.84,0.32,0.9,0.78,0.875,0.0,0.52,0.45,0.125,plan truncation after both goals,"The individual actions make sense for a resident combining a meeting and an errand, but the trace ends without clearly showing completion of the meeting outcome or any explicit confirmation beyond arriving back at the market."
