scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
budget_errand_chain,budget_constraint,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,0.0,0.0,18:21,home_aria,3.0,0,{},1,9.869,8853,423,9276,True
budget_errand_chain,budget_constraint,sotopia_official_llm_agent,1.0,0.75,0.25,0.25,0.0,0.25,0.0,1.0,,0.25,,1.0,1.0,0.188,,0.0,0.0,17:39,budget_diner,18.0,1,"{""invalid_state_transition"": 1}",5,18.515,34384,94,34478,True
budget_errand_chain,budget_constraint,generative_agents_official_planner,1.0,0.833,0.167,0.167,1.0,0.7,0.6,1.0,,0.167,,1.0,1.0,0.583,,0.0,0.0,18:07,home_aria,12.0,1,"{""impossible_route"": 1}",3,17.202,18045,514,18559,True
budget_errand_chain,budget_constraint,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,0.0,0.0,18:11,home_aria,3.0,0,{},2,21.362,13670,585,14255,True
closed_poi_replacement,poi_closure,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,0.0,0.0,16:42,quiet_cafe,6.0,0,{},2,14.98,18091,491,18582,True
closed_poi_replacement,poi_closure,sotopia_official_llm_agent,1.0,0.8,0.2,0.2,0.0,0.25,0.0,1.0,,0.2,,1.0,1.0,0.2,,0.0,0.0,16:35,bookstore,16.0,1,"{""invalid_state_transition"": 1}",6,20.517,41041,109,41150,True
closed_poi_replacement,poi_closure,generative_agents_official_planner,1.0,0.5,0.5,0.5,1.0,0.25,0.0,1.0,,0.5,,1.0,1.0,0.125,,0.0,0.0,17:30,coworking,16.0,2,"{""money_budget_failure"": 2}",3,13.768,18063,337,18400,True
closed_poi_replacement,poi_closure,agentsociety_official_plan_blocks,1.0,0.0,1.0,1.0,1.0,0.25,0.0,1.0,,1.0,,1.0,1.0,0.0,,0.0,0.0,17:36,quiet_cafe,16.0,6,"{""invalid_state_transition"": 5, ""time_budget_failure"": 1}",12,73.99,84145,1717,85862,True
commute_disruption,disruption,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.605,1.0,1.0,,0.0,0.0,08:47,office,8.0,0,{},2,13.473,18030,499,18529,True
commute_disruption,disruption,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.867,1.0,0.5,,0.0,0.0,08:33,office,8.0,0,"{""goal_drift"": 1}",4,12.989,27310,73,27383,True
commute_disruption,disruption,generative_agents_official_planner,1.0,0.5,0.5,0.5,0.0,0.25,0.0,1.0,0.0,0.5,0.0,0.634,1.0,0.125,,0.0,0.0,09:20,office,8.0,1,"{""invalid_state_transition"": 1}",3,13.458,17910,269,18179,True
commute_disruption,disruption,agentsociety_official_plan_blocks,1.0,0.8,0.2,0.2,0.0,0.25,0.0,1.0,0.0,0.2,0.0,1.0,1.0,0.2,,0.0,0.0,09:09,office,8.0,1,"{""invalid_state_transition"": 1}",6,30.331,41865,730,42595,True
conflicting_social_obligation,social_spatial_tradeoff,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.75,0.583,1.0,,0.0,,1.0,1.0,0.75,0.5,0.0,0.0,17:50,coworking,5.0,0,{},1,10.881,8822,360,9182,True
conflicting_social_obligation,social_spatial_tradeoff,sotopia_official_llm_agent,1.0,0.5,0.5,0.5,0.0,0.65,0.417,1.0,,0.5,,1.0,1.0,0.325,1.0,0.0,0.0,17:47,coworking,20.0,1,"{""money_budget_failure"": 1}",3,10.491,20412,108,20520,True
conflicting_social_obligation,social_spatial_tradeoff,generative_agents_official_planner,1.0,0.8,0.2,0.2,1.0,1.0,1.0,1.0,,0.2,,1.0,1.0,0.8,1.0,0.0,0.0,18:42,coworking,5.0,1,"{""money_budget_failure"": 1}",3,15.371,17818,465,18283,True
conflicting_social_obligation,social_spatial_tradeoff,agentsociety_official_plan_blocks,1.0,0.2,0.8,0.8,1.0,0.4,0.0,1.0,,0.8,,0.0,1.0,0.08,0.5,0.0,0.0,19:04,home_aria,20.0,4,"{""closed_place_action"": 1, ""money_budget_failure"": 2, ""time_budget_failure"": 1}",8,46.889,55553,1330,56883,True
lunch_meeting_time_pressure,time_pressure,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.143,1.0,1.0,1.0,0.0,0.0,12:54,office,8.0,0,{},2,15.712,18148,591,18739,True
lunch_meeting_time_pressure,time_pressure,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.55,0.0,1.0,,0.0,,1.0,1.0,0.55,0.0,0.0,0.0,12:08,cafe_central,18.0,0,"{""goal_drift"": 1}",3,14.417,20305,73,20378,True
lunch_meeting_time_pressure,time_pressure,generative_agents_official_planner,1.0,0.714,0.286,0.286,1.0,0.35,0.0,0.636,,0.286,,0.273,1.0,0.25,0.0,0.0,0.0,13:30,quiet_cafe,8.0,2,"{""invalid_state_transition"": 1, ""money_budget_failure"": 1}",7,36.248,41389,966,42355,True
lunch_meeting_time_pressure,time_pressure,agentsociety_official_plan_blocks,1.0,0.143,0.857,0.857,0.0,0.35,0.0,0.636,,0.857,,0.286,1.0,0.05,0.0,0.0,0.0,13:30,quiet_cafe,18.0,6,"{""invalid_state_transition"": 6}",14,83.085,98792,2050,100842,True
memory_dependent_place_choice,memory,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,0.5,1.0,1.0,1.0,0.0,0.0,10:41,library,4.0,0,{},1,8.718,8801,395,9196,True
memory_dependent_place_choice,memory,sotopia_official_llm_agent,1.0,0.5,0.5,0.5,0.0,0.25,0.0,1.0,,0.5,,1.0,1.0,0.125,0.0,0.0,0.0,10:30,quiet_cafe,14.0,2,"{""invalid_state_transition"": 2}",5,17.327,34000,116,34116,True
memory_dependent_place_choice,memory,generative_agents_official_planner,1.0,0.857,0.143,0.143,1.0,0.65,0.533,1.0,,0.143,,1.0,1.0,0.557,0.0,0.0,0.0,12:00,quiet_cafe,4.0,1,"{""money_budget_failure"": 1}",3,16.371,17879,523,18402,True
memory_dependent_place_choice,memory,agentsociety_official_plan_blocks,1.0,0.286,0.714,0.714,1.0,0.65,0.533,1.0,,0.714,,1.0,1.0,0.186,0.0,0.0,0.0,11:21,quiet_cafe,14.0,5,"{""money_budget_failure"": 5}",10,58.641,69499,1250,70749,True
unexpected_friend_encounter,opportunistic_social,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,0.0,0.0,,1.0,1.0,0.75,0.0,0.0,0.0,16:15,pharmacy,2.0,0,{},1,7.706,8840,318,9158,True
unexpected_friend_encounter,opportunistic_social,sotopia_official_llm_agent,1.0,0.5,0.5,0.5,0.0,0.45,0.455,1.0,0.0,0.5,,1.0,1.0,0.225,0.0,1.0,0.0,16:22,pharmacy,11.0,3,"{""done_state_loop"": 1, ""invalid_state_transition"": 3}",7,25.436,49280,170,49450,True
unexpected_friend_encounter,opportunistic_social,generative_agents_official_planner,1.0,0.8,0.2,0.2,0.0,0.75,1.0,1.0,0.0,0.2,,1.0,1.0,0.6,0.0,0.0,0.0,16:20,pharmacy,2.0,1,"{""invalid_state_transition"": 1}",3,16.192,17978,406,18384,True
unexpected_friend_encounter,opportunistic_social,agentsociety_official_plan_blocks,1.0,0.8,0.2,0.2,0.0,0.75,1.0,1.0,0.0,0.2,,1.0,1.0,0.6,0.0,1.0,0.0,16:20,pharmacy,2.0,1,"{""done_state_loop"": 1, ""invalid_state_transition"": 1}",4,23.388,27711,594,28305,True
