2026/07/27 12:36:23.474, 41, 8526, 163.33, 49
2026/07/27 12:36:25.523, 11, 8526, 130.38, 48
2026/07/27 12:36:27.559, 11, 8526, 179.70, 50
2026/07/27 12:36:29.617, 0, 8526, 141.49, 48
2026/07/27 12:36:31.758, 10, 8526, 178.78, 49
2026/07/27 12:36:33.810, 5, 8526, 138.81, 49
2026/07/27 12:36:35.848, 12, 8526, 143.59, 48
2026/07/27 12:36:37.896, 0, 8526, 154.15, 48
2026/07/27 12:36:39.943, 48, 8526, 142.28, 49
2026/07/27 12:36:41.998, 99, 8526, 204.95, 50
2026/07/27 12:36:44.041, 38, 6851, 191.22, 50
2026/07/27 12:36:46.085, 45, 3500, 171.38, 49
2026/07/27 12:36:48.131, 41, 3500, 178.85, 50
2026/07/27 12:36:50.175, 15, 3500, 183.50, 52
2026/07/27 12:36:52.212, 16, 3500, 174.09, 51
2026/07/27 12:36:54.252, 39, 3500, 160.75, 49
2026/07/27 12:36:56.298, 44, 3500, 149.16, 50
2026/07/27 12:36:58.341, 0, 3500, 150.04, 48
2026/07/27 12:37:00.382, 39, 3500, 153.30, 49
2026/07/27 12:37:02.427, 0, 3500, 159.67, 48
2026/07/27 12:37:04.467, 0, 3500, 179.45, 50
2026/07/27 12:37:06.505, 42, 3500, 166.77, 51
2026/07/27 12:37:08.551, 20, 3500, 145.88, 50
2026/07/27 12:37:10.590, 47, 3500, 170.35, 50
2026/07/27 12:37:12.635, 78, 2335, 145.69, 49
2026/07/27 12:37:14.676, 0, 1170, 127.25, 47
2026/07/27 12:37:16.717, 0, 1170, 107.54, 47
2026/07/27 12:37:18.755, 0, 1170, 100.64, 46
2026/07/27 12:37:20.794, 0, 4, 98.76, 46
2026/07/27 12:37:22.832, 20, 1002, 68.78, 46
2026/07/27 12:37:24.869, 17, 1999, 127.88, 47
2026/07/27 12:37:26.904, 6, 2293, 280.02, 48
2026/07/27 12:37:28.946, 11, 3506, 199.15, 48
2026/07/27 12:37:30.988, 29, 3970, 134.74, 51
2026/07/27 12:37:33.035, 44, 4298, 310.11, 53
2026/07/27 12:37:35.074, 98, 4708, 298.98, 56
2026/07/27 12:37:37.115, 0, 4738, 149.96, 50
2026/07/27 12:37:39.158, 100, 4780, 245.30, 56
2026/07/27 12:37:41.209, 51, 4910, 281.41, 52
2026/07/27 12:37:43.248, 100, 4910, 145.88, 50
2026/07/27 12:37:45.292, 0, 4910, 139.99, 50
2026/07/27 12:37:47.339, 74, 4910, 284.09, 54
2026/07/27 12:37:49.384, 0, 4910, 136.45, 49
2026/07/27 12:37:51.433, 0, 4910, 113.25, 48
2026/07/27 12:37:53.480, 6, 4910, 162.29, 49
2026/07/27 12:37:55.516, 25, 4910, 131.04, 48
2026/07/27 12:37:57.558, 95, 4910, 115.99, 49
2026/07/27 12:37:59.606, 0, 4910, 138.53, 48
2026/07/27 12:38:01.643, 18, 4910, 137.78, 50
2026/07/27 12:38:03.680, 0, 4910, 126.00, 48
2026/07/27 12:38:05.722, 0, 4910, 120.79, 47
2026/07/27 12:38:07.761, 0, 4910, 139.09, 47
2026/07/27 12:38:09.804, 0, 4910, 153.89, 47
2026/07/27 12:38:11.839, 17, 4910, 153.64, 49
2026/07/27 12:38:13.876, 28, 4910, 131.68, 47
2026/07/27 12:38:15.916, 16, 4910, 111.78, 46
2026/07/27 12:38:17.961, 36, 4910, 109.90, 46
2026/07/27 12:38:19.996, 45, 4910, 120.71, 48
2026/07/27 12:38:22.032, 9, 4910, 111.61, 45
2026/07/27 12:38:24.083, 7, 4910, 111.93, 45
2026/07/27 12:38:26.122, 0, 4910, 110.94, 44
2026/07/27 12:38:28.161, 0, 4910, 110.62, 44
2026/07/27 12:38:30.199, 5, 4910, 137.62, 46
2026/07/27 12:38:32.237, 18, 4910, 145.82, 47
2026/07/27 12:38:34.275, 0, 4910, 143.19, 45
2026/07/27 12:38:36.314, 23, 4910, 122.05, 47
2026/07/27 12:38:38.349, 29, 4910, 101.40, 47
2026/07/27 12:38:40.391, 0, 4910, 100.20, 44
2026/07/27 12:38:42.434, 0, 4910, 136.59, 45
2026/07/27 12:38:44.486, 0, 4910, 138.59, 45
2026/07/27 12:38:46.524, 49, 4910, 164.46, 47
2026/07/27 12:38:48.574, 12, 4910, 144.01, 46
2026/07/27 12:38:50.616, 8, 4910, 124.04, 44
2026/07/27 12:38:52.655, 18, 4910, 135.04, 46
2026/07/27 12:38:54.699, 0, 4910, 123.07, 45
2026/07/27 12:38:56.737, 0, 4910, 146.81, 45
2026/07/27 12:38:58.776, 0, 4910, 146.08, 45
2026/07/27 12:39:00.823, 99, 4910, 130.84, 46
2026/07/27 12:39:02.863, 0, 4910, 123.45, 45
2026/07/27 12:39:04.901, 0, 4910, 125.83, 45
2026/07/27 12:39:06.939, 0, 4910, 147.96, 45
2026/07/27 12:39:08.980, 0, 4910, 166.27, 45
2026/07/27 12:39:11.048, 98, 4910, 139.69, 48
2026/07/27 12:39:13.093, 51, 4910, 129.64, 47
2026/07/27 12:39:15.129, 30, 4910, 133.02, 47
2026/07/27 12:39:17.171, 0, 4910, 109.40, 44
2026/07/27 12:39:19.209, 0, 4910, 141.26, 45
2026/07/27 12:39:21.248, 0, 4910, 136.45, 45
2026/07/27 12:39:23.286, 17, 4910, 137.27, 44
2026/07/27 12:39:25.333, 24, 4910, 110.94, 46
2026/07/27 12:39:27.377, 0, 4910, 135.89, 45
2026/07/27 12:39:29.417, 0, 4910, 109.37, 44
2026/07/27 12:39:31.462, 0, 4910, 121.50, 44
2026/07/27 12:39:33.496, 10, 4910, 121.83, 44
2026/07/27 12:39:35.529, 15, 4910, 138.46, 45
2026/07/27 12:39:37.564, 94, 4910, 142.38, 46
2026/07/27 12:39:39.600, 0, 4910, 134.26, 44
2026/07/27 12:39:41.637, 0, 4910, 135.17, 45
2026/07/27 12:39:43.702, 20, 4910, 135.15, 45
2026/07/27 12:39:45.738, 8, 4910, 134.03, 45
2026/07/27 12:39:47.774, 0, 4910, 114.23, 44
2026/07/27 12:39:49.825, 0, 4910, 121.71, 44
2026/07/27 12:39:51.870, 53, 4910, 119.74, 45
2026/07/27 12:39:53.906, 23, 4910, 108.97, 44
2026/07/27 12:39:55.949, 39, 4910, 114.34, 45
2026/07/27 12:39:57.989, 13, 4910, 109.29, 43
2026/07/27 12:40:00.031, 2, 4910, 109.99, 43
2026/07/27 12:40:02.076, 0, 4910, 121.24, 43
2026/07/27 12:40:04.114, 13, 4910, 109.50, 43
2026/07/27 12:40:06.161, 20, 4910, 108.21, 43
2026/07/27 12:40:08.198, 0, 4910, 97.48, 43
2026/07/27 12:40:10.236, 0, 4910, 134.58, 44
2026/07/27 12:40:12.272, 0, 4910, 136.92, 44
2026/07/27 12:40:14.310, 0, 4910, 169.58, 44
2026/07/27 12:40:16.360, 99, 4910, 124.37, 45
2026/07/27 12:40:18.404, 50, 4910, 130.00, 45
2026/07/27 12:40:20.442, 0, 4910, 123.15, 44
2026/07/27 12:40:22.482, 0, 4910, 123.59, 44
2026/07/27 12:40:24.521, 0, 4910, 139.41, 44
2026/07/27 12:40:26.558, 2, 4910, 145.80, 44
2026/07/27 12:40:28.601, 27, 4910, 130.06, 44
2026/07/27 12:40:30.646, 21, 4910, 111.37, 46
2026/07/27 12:40:32.695, 0, 4910, 108.07, 43
2026/07/27 12:40:34.746, 30, 4910, 106.63, 44
2026/07/27 12:40:36.787, 0, 4910, 144.95, 44
2026/07/27 12:40:38.824, 0, 3275, 140.26, 44
2026/07/27 12:40:40.867, 6, 3275, 129.41, 44
2026/07/27 12:40:42.905, 23, 3275, 108.11, 46
2026/07/27 12:40:44.947, 95, 3275, 107.78, 45
2026/07/27 12:40:46.989, 0, 3275, 124.25, 44
2026/07/27 12:40:49.031, 0, 1640, 100.42, 43
