scenario_id,family,agent_type,plan_plausibility,trace_feasibility,plausibility_feasibility_gap,impossible_trace_rate,city_false_continue,goal_completion,task_completion,constraint_satisfaction,process_success,feasibility_violation,replanning_success,travel_efficiency,budget_consistency,intention_consistency,social_appropriateness,done_state_loop_rate,social_derailment_rate,final_time,final_location,final_budget,violations,failure_taxonomy,llm_calls,llm_latency_seconds,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_usage_complete
hard_overlapping_windows,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,0.7,0.5,1.0,,0.0,,1.0,1.0,0.7,0.5,0.0,1.0,13:03,cafe_central,6.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",1,8.663,8871,365,9236,True
hard_overlapping_windows,social_outcome_hard,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,,0.0,,1.0,1.0,0.4,0.0,0.0,0.0,12:28,cafe_central,18.0,0,"{""goal_drift"": 1}",4,27.282,27252,95,27347,True
hard_overlapping_windows,social_outcome_hard,generative_agents_official_planner,1.0,0.75,0.25,0.25,0.0,0.2,0.0,0.5,,0.25,,0.605,1.0,0.15,0.0,0.0,1.0,13:22,office,18.0,1,"{""social_derailment"": 1, ""time_budget_failure"": 1}",1,8.265,6614,252,6866,True
hard_overlapping_windows,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.833,0.167,0.167,0.0,0.2,0.0,0.5,,0.167,,1.0,1.0,0.167,0.0,0.0,0.0,12:49,park,18.0,1,"{""invalid_state_transition"": 1}",4,73.984,27816,597,28413,True
hard_stale_plan_override,social_outcome_hard,gatsim_official_planner,1.0,0.429,0.571,0.571,0.0,0.2,0.0,0.5,,0.571,,1.0,1.0,0.086,0.0,0.0,0.0,12:47,quiet_cafe,6.0,4,"{""invalid_state_transition"": 4}",6,172.85,56832,987,57819,True
hard_stale_plan_override,social_outcome_hard,sotopia_official_llm_agent,1.0,1.0,0.0,0.0,0.0,0.6,0.333,1.0,,0.0,,1.0,1.0,0.6,0.5,0.0,0.0,12:35,quiet_cafe,16.0,0,"{""goal_drift"": 1}",9,353.202,63249,399,63648,True
hard_stale_plan_override,social_outcome_hard,generative_agents_official_planner,1.0,0.333,0.667,0.667,0.0,0.4,0.333,0.5,,0.667,,0.955,1.0,0.133,0.5,0.0,0.0,13:30,quiet_cafe,16.0,4,"{""invalid_state_transition"": 4}",9,438.946,53312,1100,54412,True
hard_stale_plan_override,social_outcome_hard,agentsociety_official_plan_blocks,1.0,0.7,0.3,0.3,1.0,0.4,0.333,0.5,,0.3,,1.0,1.0,0.28,0.5,0.0,0.0,13:06,quiet_cafe,16.0,3,"{""money_budget_failure"": 3}",10,142.428,59587,1889,61476,True
hard_three_meeting_relay,social_outcome_hard,gatsim_official_planner,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,13:20,budget_diner,1.0,0,{},1,42.51,3880,543,4423,True
hard_three_meeting_relay,social_outcome_hard,sotopia_official_llm_agent,1.0,0.857,0.143,0.143,0.0,0.2,0.0,0.5,,0.143,,0.643,1.0,0.171,0.0,0.0,0.0,13:03,budget_diner,21.0,1,"{""invalid_state_transition"": 1}",8,67.118,45835,189,46024,True
hard_three_meeting_relay,social_outcome_hard,generative_agents_official_planner,1.0,0.818,0.182,0.182,1.0,0.2,0.0,0.5,,0.182,,0.72,1.0,0.164,0.0,0.0,1.0,13:40,budget_diner,15.0,2,"{""invalid_state_transition"": 1, ""money_budget_failure"": 1, ""social_derailment"": 1}",5,54.385,18538,859,19397,True
hard_three_meeting_relay,social_outcome_hard,agentsociety_official_plan_blocks,1.0,1.0,0.0,0.0,0.0,0.6,0.333,1.0,,0.0,,1.0,1.0,0.6,0.333,0.0,1.0,12:31,park,21.0,0,"{""goal_drift"": 1, ""social_derailment"": 1}",2,28.907,8238,445,8683,True
