scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
social_copresence_message_gated,generative_agents_official_planner,0.83,0.28,0.62,0.33,0.8,0.03,0.55,0.35,0.2,drifting itinerary,"The initial confirm-and-meet message is sensible, but the rest of the trace wanders through unrelated places and never reaches the agreed cafe meeting."
social_copresence_message_gated,agentsociety_official_plan_blocks,0.94,0.46,0.98,0.88,0.5,0.44,0.48,0.35,0.5,repetitive waiting and duplicate confirmation,"The individual actions sound like a reasonable confirm-then-meet plan, but the trace becomes less believable because it repeats the same confirmation and waiting blocks without clear progression or response handling."
social_copresence_open_meet,gatsim_official_planner,0.83,0.34,0.78,0.71,1.0,0.0,0.49,1.0,0.0,plan drift and self-referential activity-plan phrasing,"The trace sounds locally like a reasonable lunch meetup, but it reads like a scripted planner following itself rather than a person, and it wanders back to the office after the meetup without adding any meaningful urban purpose."
social_copresence_open_meet,sotopia_official_llm_agent,0.86,0.72,0.58,0.9,0.75,0.11,0.14,0.2,0.25,generic reasoning and missing explicit meetup,"The movement to the park is realistic and the timing reaches the right place during the window, but the trace never actually shows the co-presence meetup or any interaction with Casey, and the reasons are generic placeholders."
social_copresence_open_meet,generative_agents_official_planner,0.62,0.18,0.08,0.22,0.6,0.02,0.44,0.2,0.4,adapter-placeholder actions,"The sequence has a superficially plausible park meetup shape, but the reasons are generic adapter placeholders and the timing/sequence drifts, so the full behavior does not read as convincing city-agent planning."
social_copresence_open_meet,agentsociety_official_plan_blocks,0.86,0.51,0.93,0.68,0.375,0.485,0.35,0.2,0.625,looping dwell after arrival,"The plan to go to the park and meet Casey is locally sensible, but the sequence drifts into repeated waiting and overruns the window, which weakens full-trace believability."
social_copresence_two_party,gatsim_official_planner,0.86,0.58,0.94,0.66,1.0,0.0,0.28,1.0,0.0,label-heavy scripted behavior,"The sequence is locally coherent for meeting Casey at the park and then Ben at the cafe within budget, but the repeated GATSim-specific phrasing and the abrupt finish make it feel scripted rather than natural urban behavior."
social_copresence_two_party,sotopia_official_llm_agent,0.58,0.18,0.22,0.12,1.0,0.0,0.4,0.4,0.0,aimless back-and-forth movement,"The trace reads like generic movement stubs rather than a believable plan, and it never actually performs either meeting while looping between locations."
social_copresence_two_party,generative_agents_official_planner,0.42,0.18,0.22,0.28,0.75,0.0,0.24,0.2,0.25,sequencing drift,"The plan starts with the right social objective, but the trace rapidly diverts to the cafe, never reaches the park meeting, and then idles in a way that no longer matches the stated intent."
social_copresence_two_party,agentsociety_official_plan_blocks,0.93,0.88,0.97,0.91,0.556,0.374,0.05,0.2,0.444,minor slack/dwell padding,"The sequence matches the stated goal and timing well, with reasonable travel and meeting order, though it includes a bit of unnecessary dwell time at the park and reads more like a scripted plan than natural behavior."
social_copresence_with_errand,gatsim_official_planner,0.68,0.18,0.86,0.55,0.909,0.0,0.5,0.6,0.091,budget violation and plan drift,"The individual moves and a pharmacy-then-market errand are locally plausible, but the sequence wastes steps, never cleanly preserves the meeting objective, and ends with an impossible negative budget."
social_copresence_with_errand,sotopia_official_llm_agent,0.82,0.41,0.78,0.74,0.625,0.195,0.41,0.2,0.375,missed meeting and inconsistent sequence,"The actions look like a reasonable errand-and-meeting plan at the surface, but the trace drifts into an odd order, repeats the pharmacy buy, and ends without actually showing the Casey meeting in-window."
social_copresence_with_errand,generative_agents_official_planner,0.84,0.38,0.96,0.62,0.417,0.423,0.46,0.55,0.583,drifting loop and missed errand,"The trace sounds locally like a plausible trip to the market and meetup, but it never clearly buys medicine and spends excessive time looping/dwelling at the market, which weakens the full-sequence behavior."
social_copresence_with_errand,agentsociety_official_plan_blocks,0.93,0.42,0.98,0.88,1.0,0.0,0.51,1.0,0.0,meeting dropped after errand,"The individual steps sound like a normal city errand-and-meetup sequence, but the trace ends after the pharmacy visit and fails to sustain the promised meeting with Casey in the required window."
