scenario_id,agent_type,judge_face_plausibility,judge_trace_believability,judge_rationale_alignment,judge_urban_common_sense,trace_feasibility,face_feasibility_gap,face_believability_gap,goal_completion,impossible_trace_rate,main_issue,brief_reason
memory_dependent_place_choice,api_llm_plan_then_act,0.97,0.93,0.98,0.95,1.0,0.0,0.04,1.0,0.0,none,"Aria’s sequence is coherent and realistic: she picks the memory-matched quiet cafe, works there, and arranges a quiet meetup within the stated window without any odd detours."
memory_dependent_place_choice,api_llm_reactive_replanner,0.98,0.95,0.99,0.96,1.0,0.0,0.03,1.0,0.0,none,"Aria’s move to the quiet cafe, waiting there, and finishing early all match the stated memory and meeting goal, which reads like a very plausible city-behavior trace."
school_pickup_social_detour,utility_planner,0.42,0.18,0.38,0.22,0.0,0.42,0.24,0.8,1.0,premature completion before pickup deadline,"The trace is superficially city-like in that Aria goes to school, but it ends immediately at 17:26 without accounting for the pickup window or the social detour context, so the full sequence feels implausibly truncated."
school_pickup_social_detour,api_llm_direct_actor,0.74,0.32,0.68,0.41,0.333,0.407,0.42,0.8,0.667,unexplained back-and-forth,"The intent and urgency sound reasonable, but the trace awkwardly moves to school, then away to the diner, then back to school with no clear purpose, which weakens believable city behavior."
school_pickup_social_detour,api_llm_plan_then_act,0.96,0.72,0.97,0.91,0.5,0.46,0.24,0.8,0.5,premature finish,"The plan and boundary-setting are very plausible for a rushed caregiver, but the trace ends immediately after arriving at school instead of showing the actual pickup or any interaction with Ben."
school_pickup_social_detour,api_llm_reactive_replanner,0.98,0.97,0.99,0.96,0.0,0.98,0.01,0.8,1.0,none,"Aria’s direct trip to school and immediate finish are highly plausible, and the reasoning matches the caregiver priority and time constraint cleanly."
unexpected_friend_encounter,utility_planner,0.43,0.0,0.78,0.34,1.0,0.0,0.43,0.75,0.0,missing errands and abrupt finish,"The move to the pharmacy is locally reasonable, but the trace ignores groceries, stops immediately, and ends implausibly early despite the ongoing episode."
unexpected_friend_encounter,api_llm_direct_actor,0.68,0.16,0.74,0.18,0.75,0.0,0.52,0.45,0.25,repetitive looping at market,"The reasons fit an opportunistic brief chat, but the trace unrealistically repeats the same interaction eight times and never performs the errands or ends the episode."
unexpected_friend_encounter,api_llm_plan_then_act,0.93,0.79,0.95,0.88,1.0,0.0,0.14,1.0,0.0,early finish after brief sequence,"The actions and reasons are sensible for errands with a short social detour, though the trace feels slightly abbreviated and ends unusually early after only one shopping stop at each location."
unexpected_friend_encounter,api_llm_reactive_replanner,0.78,0.32,0.74,0.36,1.0,0.0,0.46,1.0,0.0,missing groceries completion,"The social check-in and pharmacy trip are believable, but the trace ends early without clearly showing groceries were bought, so the full sequence feels incomplete and only loosely urban-plausible."
